acc,dice,MIoU,epoch,step,val_loss,val_acc,val_dice,val_MIoU,train_loss,train_acc,train_dice,train_MIoU
,,,6,1546,,,,,0.7759559154510498,0.9848024249076843,0.948390007019043,0.8790295720100403
0.9729936718940735,0.9045181274414062,0.8020411729812622,7,1549,,,,,,,,
0.9888138175010681,0.9607734680175781,0.9073452949523926,7,1599,,,,,,,,
0.9815939664840698,0.9336722493171692,0.8556496500968933,7,1649,,,,,,,,
0.984876275062561,0.9550518989562988,0.8801510334014893,7,1699,,,,,,,,
0.9886043071746826,0.9656252264976501,0.9069789052009583,7,1749,,,,,,,,
,,,7,1767,0.819468080997467,0.9831295609474182,0.9425619840621948,0.8675441145896912,,,,
,,,7,1767,,,,,0.7796142101287842,0.9835514426231384,0.944736123085022,0.8703615665435791
0.985769510269165,0.9508819580078125,0.886319637298584,8,1799,,,,,,,,
0.9847005009651184,0.9497241973876953,0.8784557580947876,8,1849,,,,,,,,
0.9838883876800537,0.9459754228591919,0.8722473978996277,8,1899,,,,,,,,
0.9864936470985413,0.9562568664550781,0.8914538025856018,8,1949,,,,,,,,
,,,8,1988,0.8155756592750549,0.9872339963912964,0.9553547501564026,0.8964353203773499,,,,
,,,8,1988,,,,,0.7744532227516174,0.9844213128089905,0.9477024674415588,0.8763717412948608
0.9861141443252563,0.9488107562065125,0.8880994915962219,9,1999,,,,,,,,
0.9888506531715393,0.9602550864219666,0.9082530736923218,9,2049,,,,,,,,
0.9882178902626038,0.9639427065849304,0.9040514230728149,9,2099,,,,,,,,
0.9884144067764282,0.9633615016937256,0.9055006504058838,9,2149,,,,,,,,
0.9894189238548279,0.967522919178009,0.9129313826560974,9,2199,,,,,,,,
,,,9,2209,0.814333975315094,0.9876114726066589,0.9566799998283386,0.8991878628730774,,,,
,,,9,2209,,,,,0.7706726789474487,0.985663652420044,0.9511681795120239,0.8850982189178467
0.9829029440879822,0.9408218264579773,0.8653232455253601,10,2249,,,,,,,,
0.9878037571907043,0.9569432139396667,0.9004851579666138,10,2299,,,,,,,,
0.9881287217140198,0.9567943811416626,0.9030846357345581,10,2349,,,,,,,,
0.9860975742340088,0.9501968026161194,0.8879678845405579,10,2399,,,,,,,,
,,,10,2430,0.8157256841659546,0.9884341359138489,0.957986056804657,0.9052479267120361,,,,
,,,10,2430,,,,,0.7695315480232239,0.9861524105072021,0.952276349067688,0.8885787129402161
0.9868407845497131,0.9570682644844055,0.8937660455703735,11,2449,,,,,,,,
0.9795525074005127,0.9339501857757568,0.8438537120819092,11,2499,,,,,,,,
0.9792627096176147,0.940499484539032,0.8427187204360962,11,2549,,,,,,,,
0.9821802377700806,0.9391255378723145,0.861308753490448,11,2599,,,,,,,,
0.9830111861228943,0.937199592590332,0.8658795356750488,11,2649,,,,,,,,
,,,11,2651,0.8141345381736755,0.989339292049408,0.9609813094139099,0.9120095372200012,,,,
,,,11,2651,,,,,0.7695897817611694,0.9821500182151794,0.9406506419181824,0.8608554601669312
0.974982500076294,0.925865113735199,0.8150508999824524,12,2699,,,,,,,,
0.971808135509491,0.8981866836547852,0.7949568629264832,12,2749,,,,,,,,
0.9755529761314392,0.9137694835662842,0.8193212747573853,12,2799,,,,,,,,
0.9822574257850647,0.9321325421333313,0.8618991374969482,12,2849,,,,,,,,
,,,12,2872,0.23604777455329895,0.9817862510681152,0.9294285178184509,0.858442485332489,,,,
,,,12,2872,,,,,0.5002520680427551,0.980490505695343,0.9309515357017517,0.849715530872345
0.9833078980445862,0.935049831867218,0.8693923354148865,13,2899,,,,,,,,
0.9763762354850769,0.9074090123176575,0.8234466910362244,13,2949,,,,,,,,
0.9786556959152222,0.9166192412376404,0.8381870985031128,13,2999,,,,,,,,
0.9785236716270447,0.9141345024108887,0.8357745409011841,13,3049,,,,,,,,
,,,13,3093,0.08464542776346207,0.9846400618553162,0.9388417601585388,0.8779462575912476,,,,
,,,13,3093,,,,,0.15018728375434875,0.9808212518692017,0.9249770641326904,0.8519846796989441
0.9821741580963135,0.9280277490615845,0.8607751727104187,14,3099,,,,,,,,
0.9813500642776489,0.9269776940345764,0.8557583689689636,14,3149,,,,,,,,
0.984881579875946,0.9406963586807251,0.8800901174545288,14,3199,,,,,,,,
0.9805800318717957,0.9247276186943054,0.8507609963417053,14,3249,,,,,,,,
0.9804640412330627,0.9236418008804321,0.8500977158546448,14,3299,,,,,,,,
,,,14,3314,0.0731094628572464,0.9814609289169312,0.926755964756012,0.8563172221183777,,,,
,,,14,3314,,,,,0.08997088670730591,0.9818710088729858,0.9291293025016785,0.8589741587638855
0.9796962141990662,0.919153094291687,0.8445432782173157,15,3349,,,,,,,,
0.9810793995857239,0.92301344871521,0.8523942828178406,15,3399,,,,,,,,
0.9823684692382812,0.9296197891235352,0.862032413482666,15,3449,,,,,,,,
0.9874062538146973,0.9501231908798218,0.8979171514511108,15,3499,,,,,,,,
,,,15,3535,0.08343104273080826,0.9827715158462524,0.9332178831100464,0.865108847618103,,,,
,,,15,3535,,,,,0.06013420596718788,0.9846675992012024,0.9390047788619995,0.8780835866928101
0.9824941158294678,0.9291025400161743,0.8622384667396545,16,3549,,,,,,,,
0.9879122972488403,0.9508745074272156,0.9011638164520264,16,3599,,,,,,,,
0.9893112182617188,0.956608235836029,0.9117929935455322,16,3649,,,,,,,,
0.9848862290382385,0.9386309385299683,0.8796674609184265,16,3699,,,,,,,,
0.9870461821556091,0.9470697641372681,0.8950705528259277,16,3749,,,,,,,,
,,,16,3756,0.0707278922200203,0.9872053265571594,0.9472623467445374,0.8962193727493286,,,,
,,,16,3756,,,,,0.05032966658473015,0.9853733777999878,0.9414390921592712,0.8830394148826599
0.9879972338676453,0.9511157870292664,0.9017783999443054,17,3799,,,,,,,,
0.9883822798728943,0.9538009166717529,0.9051974415779114,17,3849,,,,,,,,
0.990683376789093,0.9630933403968811,0.9224913120269775,17,3899,,,,,,,,
0.9821819067001343,0.927623987197876,0.861260712146759,17,3949,,,,,,,,
,,,17,3977,0.0618910975754261,0.9874653816223145,0.949144721031189,0.8981180191040039,,,,
,,,17,3977,,,,,0.0489390529692173,0.9860846400260925,0.943881630897522,0.8880922794342041
0.9837486147880554,0.9342069029808044,0.8715034127235413,18,3999,,,,,,,,
0.9848790764808655,0.9393677115440369,0.8800002932548523,18,4049,,,,,,,,
0.980443000793457,0.9210683107376099,0.8492986559867859,18,4099,,,,,,,,
0.9896619319915771,0.9584091901779175,0.9145684838294983,18,4149,,,,,,,,
,,,18,4198,0.05620541423559189,0.9856974482536316,0.942112147808075,0.8853935599327087,,,,
,,,18,4198,,,,,0.050354987382888794,0.9859190583229065,0.9431402683258057,0.8869093656539917
0.9843155145645142,0.9357682466506958,0.8752397298812866,19,4199,,,,,,,,
0.9849114418029785,0.9392583966255188,0.879684567451477,19,4249,,,,,,,,
0.9894787073135376,0.9587864875793457,0.9132487177848816,19,4299,,,,,,,,
0.9904439449310303,0.9616900682449341,0.9206737875938416,19,4349,,,,,,,,
0.9797800779342651,0.9181227087974548,0.8442034721374512,19,4399,,,,,,,,
,,,19,4419,0.05464334040880203,0.9846038222312927,0.9394542574882507,0.8777042627334595,,,,
,,,19,4419,,,,,0.047292061150074005,0.9856506586074829,0.9422754645347595,0.8850021958351135
0.9756374359130859,0.9036620855331421,0.8185663819313049,20,4449,,,,,,,,
0.9776550531387329,0.9104127287864685,0.8306149840354919,20,4499,,,,,,,,
0.9878926277160645,0.9544777274131775,0.901740550994873,20,4549,,,,,,,,
0.9879372119903564,0.950073778629303,0.9015577435493469,20,4599,,,,,,,,
,,,20,4640,0.05592908710241318,0.984616756439209,0.9397376775741577,0.87779301404953,,,,
,,,20,4640,,,,,0.045558150857686996,0.9848101139068604,0.9388701915740967,0.8790819644927979
0.987561821937561,0.9498426914215088,0.8990190625190735,21,4649,,,,,,,,
0.9878239631652832,0.9501478672027588,0.900671124458313,21,4699,,,,,,,,
0.9748781323432922,0.9008621573448181,0.8133144378662109,21,4749,,,,,,,,
0.9896472692489624,0.9577346444129944,0.9146861433982849,21,4799,,,,,,,,
0.9828113317489624,0.9308471083641052,0.865389883518219,21,4849,,,,,,,,
,,,21,4861,0.05200350284576416,0.9850939512252808,0.9404023289680481,0.8811356425285339,,,,
,,,21,4861,,,,,0.0391160324215889,0.9858573079109192,0.9431731104850769,0.8864725828170776
0.9834263920783997,0.9333130717277527,0.8695047497749329,22,4899,,,,,,,,
0.9825353622436523,0.9292824864387512,0.8627463579177856,22,4949,,,,,,,,
0.9851995706558228,0.939447820186615,0.8815600872039795,22,4999,,,,,,,,
0.9885112643241882,0.9540799856185913,0.9062893986701965,22,5049,,,,,,,,
,,,22,5082,0.05590615049004555,0.987319827079773,0.9491185545921326,0.8970586657524109,,,,
,,,22,5082,,,,,0.036058664321899414,0.9855729341506958,0.9423062205314636,0.884453535079956
0.9809077382087708,0.9252690076828003,0.8532755374908447,23,5099,,,,,,,,
0.9813329577445984,0.9250161051750183,0.854343056678772,23,5149,,,,,,,,
0.9800732135772705,0.9195384383201599,0.8461987376213074,23,5199,,,,,,,,
0.9830261468887329,0.9310207366943359,0.8664955496788025,23,5249,,,,,,,,
0.9851248860359192,0.9388258457183838,0.8808746337890625,23,5299,,,,,,,,
,,,23,5303,0.05248310789465904,0.9859326481819153,0.9432939887046814,0.887065589427948,,,,
,,,23,5303,,,,,0.03916459530591965,0.9849864840507507,0.9396978616714478,0.8803183436393738
0.9807798862457275,0.9220095872879028,0.8503376245498657,24,5349,,,,,,,,
0.9905698895454407,0.9621351957321167,0.9215238094329834,24,5399,,,,,,,,
0.9870727062225342,0.9476419687271118,0.895577073097229,24,5449,,,,,,,,
0.9857662320137024,0.9427711367607117,0.8860613107681274,24,5499,,,,,,,,
,,,24,5524,0.062115371227264404,0.9874973297119141,0.9493703246116638,0.8983451724052429,,,,
,,,24,5524,,,,,0.03491232171654701,0.9869434833526611,0.9469407200813293,0.8942703604698181
0.9951805472373962,0.9822025299072266,0.9584283232688904,25,5549,,,,,,,,
0.9814621806144714,0.9253750443458557,0.8564883470535278,25,5599,,,,,,,,
0.988641619682312,0.9525396227836609,0.9066301584243774,25,5649,,,,,,,,
0.9881837964057922,0.9509789943695068,0.9031379222869873,25,5699,,,,,,,,
,,,25,5745,0.05153634026646614,0.9872722625732422,0.948004424571991,0.8967081308364868,,,,
,,,25,5745,,,,,0.03482716530561447,0.9873042702674866,0.9479209780693054,0.8968911170959473
0.9913842082023621,0.9662541151046753,0.9278759360313416,26,5749,,,,,,,,
0.9917684197425842,0.9693012237548828,0.9310256838798523,26,5799,,,,,,,,
0.9878627061843872,0.9515819549560547,0.9013332724571228,26,5849,,,,,,,,
0.9837671518325806,0.9339244365692139,0.871200680732727,26,5899,,,,,,,,
0.9882798790931702,0.9533512592315674,0.9042641520500183,26,5949,,,,,,,,
,,,26,5966,0.051805220544338226,0.9866297245025635,0.9452623724937439,0.8920557498931885,,,,
,,,26,5966,,,,,0.03531879559159279,0.9861828684806824,0.9442296624183655,0.8887954950332642
0.9822516441345215,0.9287738800048828,0.8616989254951477,27,5999,,,,,,,,
0.9925224184989929,0.9717063307762146,0.9369453191757202,27,6049,,,,,,,,
0.9864391088485718,0.9439064264297485,0.890435516834259,27,6099,,,,,,,,
0.9803453087806702,0.921535074710846,0.8492579460144043,27,6149,,,,,,,,
,,,27,6187,0.048531852662563324,0.9877278804779053,0.949653685092926,0.9000371694564819,,,,
,,,27,6187,,,,,0.03385104611515999,0.9847761988639832,0.9385772943496704,0.8788459300994873
0.9850205183029175,0.9393261075019836,0.8804053068161011,28,6199,,,,,,,,
0.9820969104766846,0.9278042912483215,0.8598815202713013,28,6249,,,,,,,,
0.9833621978759766,0.9321091771125793,0.8687705993652344,28,6299,,,,,,,,
0.9903395771980286,0.9606738090515137,0.9197339415550232,28,6349,,,,,,,,
0.9921628832817078,0.9710469841957092,0.934113085269928,28,6399,,,,,,,,
,,,28,6408,0.0503813698887825,0.9887641668319702,0.953601062297821,0.9076986312866211,,,,
,,,28,6408,,,,,0.033845555037260056,0.9863937497138977,0.9448676705360413,0.8903068900108337
0.9802249073982239,0.9207856059074402,0.8474822044372559,29,6449,,,,,,,,
0.9825979471206665,0.9328035712242126,0.8643346428871155,29,6499,,,,,,,,
0.9878458380699158,0.9503295421600342,0.900787889957428,29,6549,,,,,,,,
0.9765473008155823,0.9056956768035889,0.8231412768363953,29,6599,,,,,,,,
,,,29,6629,0.05012816935777664,0.9837860465049744,0.9344214797019958,0.8720391392707825,,,,
,,,29,6629,,,,,0.03194141760468483,0.985606849193573,0.9423796534538269,0.8846942186355591
0.9818167686462402,0.9259915947914124,0.8578082919120789,30,6649,,,,,,,,
0.9756263494491577,0.9022524356842041,0.8170173168182373,30,6699,,,,,,,,
0.9926237463951111,0.9713081121444702,0.9377447366714478,30,6749,,,,,,,,
0.987812340259552,0.9513794183731079,0.9008525609970093,30,6799,,,,,,,,
0.9855143427848816,0.9420621991157532,0.8846652507781982,30,6849,,,,,,,,
,,,30,6850,0.053655486553907394,0.9873960018157959,0.9488109350204468,0.8976104855537415,,,,
,,,30,6850,,,,,0.03364129737019539,0.9849376678466797,0.9392147660255432,0.8799759149551392
0.9898053407669067,0.9582705497741699,0.9154807925224304,31,6899,,,,,,,,
0.9904804825782776,0.9628400206565857,0.9210851788520813,31,6949,,,,,,,,
0.9838762283325195,0.9360842108726501,0.8731743693351746,31,6999,,,,,,,,
0.9829854369163513,0.9328531622886658,0.8663678169250488,31,7049,,,,,,,,
,,,31,7071,0.057703107595443726,0.980754017829895,0.9246528744697571,0.8516589403152466,,,,
,,,31,7071,,,,,0.041822195053100586,0.9839423894882202,0.9357216954231262,0.8730525970458984
0.9912331104278564,0.9661833047866821,0.9267914295196533,32,7099,,,,,,,,
0.9859090447425842,0.9479008913040161,0.8872186541557312,32,7149,,,,,,,,
0.986431896686554,0.9465027451515198,0.8907518982887268,32,7199,,,,,,,,
0.989912748336792,0.9597421884536743,0.9164901971817017,32,7249,,,,,,,,
,,,32,7292,0.04966878145933151,0.985232949256897,0.9406319856643677,0.8821111917495728,,,,
,,,32,7292,,,,,0.03668208420276642,0.9838425517082214,0.935513436794281,0.872364342212677
0.979144811630249,0.9168570041656494,0.8408346176147461,33,7299,,,,,,,,
0.9895559549331665,0.9617937803268433,0.9140796065330505,33,7349,,,,,,,,
0.9843683838844299,0.9373688697814941,0.8756238222122192,33,7399,,,,,,,,
0.9835360050201416,0.9331087470054626,0.8699884414672852,33,7449,,,,,,,,
0.9885467290878296,0.9538817405700684,0.9062230587005615,33,7499,,,,,,,,
,,,33,7513,0.044801976531744,0.9857654571533203,0.9424917697906494,0.8858790397644043,,,,
,,,33,7513,,,,,0.03033549152314663,0.983896791934967,0.9357665181159973,0.8727383017539978
0.9780370593070984,0.9125891923904419,0.8333774209022522,34,7549,,,,,,,,
0.9893430471420288,0.9577368497848511,0.9122810959815979,34,7599,,,,,,,,
0.9886795878410339,0.9559718370437622,0.9074606895446777,34,7649,,,,,,,,
0.9812352061271667,0.9247053265571594,0.8547405004501343,34,7699,,,,,,,,
,,,34,7734,0.05220216140151024,0.9866716861724854,0.945337176322937,0.8923560380935669,,,,
,,,34,7734,,,,,0.027883274480700493,0.9846736788749695,0.9384614825248718,0.8781304955482483
0.9837031960487366,0.9339490532875061,0.8710519075393677,35,7749,,,,,,,,
0.9835423827171326,0.9328122138977051,0.8700594305992126,35,7799,,,,,,,,
0.9862611293792725,0.94384765625,0.8895269632339478,35,7849,,,,,,,,
0.9852657318115234,0.9388367533683777,0.8816011548042297,35,7899,,,,,,,,
0.983269453048706,0.9318910241127014,0.867749035358429,35,7949,,,,,,,,
,,,35,7955,0.04750312119722366,0.9844889044761658,0.9375668168067932,0.8769016265869141,,,,
,,,35,7955,,,,,0.03099973127245903,0.9848561882972717,0.9388291835784912,0.8794063925743103
0.9854971766471863,0.9424713850021362,0.8845443725585938,36,7999,,,,,,,,
0.9865160584449768,0.945959210395813,0.8913781046867371,36,8049,,,,,,,,
0.9844489097595215,0.9368002414703369,0.8761414289474487,36,8099,,,,,,,,
0.9894482493400574,0.9587092399597168,0.9129197001457214,36,8149,,,,,,,,
,,,36,8176,0.04404524713754654,0.9866011738777161,0.9454452991485596,0.8918525576591492,,,,
,,,36,8176,,,,,0.02744727022945881,0.9845691323280334,0.938097357749939,0.8774010539054871
0.9872559905052185,0.9481111764907837,0.89710533618927,37,8199,,,,,,,,
0.9844049215316772,0.9370991587638855,0.8763209581375122,37,8249,,,,,,,,
0.9913296699523926,0.9651716947555542,0.9275049567222595,37,8299,,,,,,,,
0.9876559376716614,0.9491733312606812,0.8994847536087036,37,8349,,,,,,,,
,,,37,8397,0.044668048620224,0.9892002940177917,0.9551563858985901,0.9109642505645752,,,,
,,,37,8397,,,,,0.024666527286171913,0.9856266379356384,0.9418773651123047,0.8848353028297424
0.9879094958305359,0.9496090412139893,0.9009596109390259,38,8399,,,,,,,,
0.9791724681854248,0.9162212610244751,0.8399224877357483,38,8449,,,,,,,,
0.9915826916694641,0.965656042098999,0.9291046261787415,38,8499,,,,,,,,
0.9896024465560913,0.960344135761261,0.9144294261932373,38,8549,,,,,,,,
0.9818018078804016,0.9267922043800354,0.8584650158882141,38,8599,,,,,,,,
,,,38,8618,0.05910388007760048,0.9833791851997375,0.932668924331665,0.8692457675933838,,,,
,,,38,8618,,,,,0.029785815626382828,0.9861716032028198,0.943854033946991,0.8887163400650024
0.9809334874153137,0.9236413836479187,0.8523890972137451,39,8649,,,,,,,,
0.9830297231674194,0.9319441318511963,0.8669069409370422,39,8699,,,,,,,,
0.9810816049575806,0.9235024452209473,0.8534929156303406,39,8749,,,,,,,,
0.985101044178009,0.9394673109054565,0.8810994029045105,39,8799,,,,,,,,
,,,39,8839,0.04461376741528511,0.9850650429725647,0.9396864175796509,0.8809332251548767,,,,
,,,39,8839,,,,,0.03432191163301468,0.9843461513519287,0.9367968440055847,0.8758484125137329
0.983513593673706,0.9343359470367432,0.870509922504425,40,8849,,,,,,,,
0.9846919178962708,0.9391974806785583,0.8785110116004944,40,8899,,,,,,,,
0.9829223155975342,0.9308006763458252,0.865178644657135,40,8949,,,,,,,,
0.988390326499939,0.9531298279762268,0.9049561619758606,40,8999,,,,,,,,
0.9834136366844177,0.9336402416229248,0.8690654635429382,40,9049,,,,,,,,
,,,40,9060,0.04876606538891792,0.9841936826705933,0.936710774898529,0.8748556971549988,,,,
,,,40,9060,,,,,0.027014408260583878,0.9845612049102783,0.9378728866577148,0.8773458003997803
0.9864897727966309,0.9450724124908447,0.8909445405006409,41,9099,,,,,,,,
0.988261878490448,0.9534899592399597,0.9039778113365173,41,9149,,,,,,,,
0.9813409447669983,0.9250749945640564,0.8547229170799255,41,9199,,,,,,,,
0.9878541231155396,0.9507072567939758,0.9012435078620911,41,9249,,,,,,,,
,,,41,9281,0.04809872433543205,0.9858286380767822,0.942528486251831,0.8863297700881958,,,,
,,,41,9281,,,,,0.027608884498476982,0.9842276573181152,0.936980128288269,0.8750258088111877
0.9909487962722778,0.9640054106712341,0.9246752262115479,42,9299,,,,,,,,
0.9759460687637329,0.9053544402122498,0.8202385902404785,42,9349,,,,,,,,
0.9897441267967224,0.9590064883232117,0.9154972434043884,42,9399,,,,,,,,
0.9916566014289856,0.9672514796257019,0.9301298260688782,42,9449,,,,,,,,
0.9851666688919067,0.9402000904083252,0.8817741274833679,42,9499,,,,,,,,
,,,42,9502,0.05091077834367752,0.9856663346290588,0.941972553730011,0.8851748704910278,,,,
,,,42,9502,,,,,0.024572836235165596,0.9846630096435547,0.938377320766449,0.8780564069747925
0.9888279438018799,0.9542274475097656,0.9082815051078796,43,9549,,,,,,,,
0.9838878512382507,0.9344547986984253,0.8723660111427307,43,9599,,,,,,,,
0.983128547668457,0.9311301708221436,0.866943895816803,43,9649,,,,,,,,
0.9853761792182922,0.9409204721450806,0.8833209276199341,43,9699,,,,,,,,
,,,43,9723,0.043647702783346176,0.9866604208946228,0.9456653594970703,0.8922801613807678,,,,
,,,43,9723,,,,,0.025302037596702576,0.9858406782150269,0.9425662755966187,0.8863555788993835
0.9817168712615967,0.9253588914871216,0.8567847609519958,44,9749,,,,,,,,
0.9846044778823853,0.9384015202522278,0.8779152631759644,44,9799,,,,,,,,
0.9885364770889282,0.9539567232131958,0.9061843156814575,44,9849,,,,,,,,
0.9806453585624695,0.9231610298156738,0.8509923219680786,44,9899,,,,,,,,
,,,44,9944,0.04700633883476257,0.9873486161231995,0.9480999708175659,0.8972657322883606,,,,
,,,44,9944,,,,,0.02343865856528282,0.985439121723175,0.9412991404533386,0.883508026599884
0.9874646663665771,0.9493480324745178,0.8983513712882996,45,9949,,,,,,,,
0.981549084186554,0.9247480630874634,0.8558309078216553,45,9999,,,,,,,,
0.9814563989639282,0.9247666001319885,0.8556048274040222,45,10049,,,,,,,,
0.9926043748855591,0.971860408782959,0.9375931620597839,45,10099,,,,,,,,
0.9934328198432922,0.9742305874824524,0.944061279296875,45,10149,,,,,,,,
,,,45,10165,0.043320875614881516,0.9875771403312683,0.9492733478546143,0.8989357352256775,,,,
,,,45,10165,,,,,0.0223946962505579,0.986107349395752,0.9439802169799805,0.8882567882537842
0.9868152737617493,0.9470102787017822,0.8937125205993652,46,10199,,,,,,,,
0.9850525856018066,0.9392402172088623,0.8802883625030518,46,10249,,,,,,,,
0.9795317649841309,0.9172195792198181,0.8424378633499146,46,10299,,,,,,,,
0.9901126027107239,0.9594520330429077,0.9180801510810852,46,10349,,,,,,,,
,,,46,10386,0.04792996123433113,0.9867578148841858,0.9457589983940125,0.8929781317710876,,,,
,,,46,10386,,,,,0.025034235790371895,0.985958993434906,0.9433321356773376,0.8871966600418091
0.9857097268104553,0.9423007965087891,0.8855958580970764,47,10399,,,,,,,,
0.9814068078994751,0.9257090091705322,0.8556312918663025,47,10449,,,,,,,,
0.9869376420974731,0.9480251669883728,0.8945872783660889,47,10499,,,,,,,,
0.9780201315879822,0.9135212302207947,0.8335736393928528,47,10549,,,,,,,,
0.9799309372901917,0.9203153848648071,0.8461187481880188,47,10599,,,,,,,,
,,,47,10607,0.04566066712141037,0.9831323623657227,0.9334247708320618,0.8675673007965088,,,,
,,,47,10607,,,,,0.022014277055859566,0.9837414026260376,0.9352951645851135,0.871668815612793
0.9870970845222473,0.9492451548576355,0.895604133605957,48,10649,,,,,,,,
0.9870763421058655,0.9486740231513977,0.8954216837882996,48,10699,,,,,,,,
0.9797598719596863,0.9187904000282288,0.8444958329200745,48,10749,,,,,,,,
0.9846711754798889,0.9382968544960022,0.8783897757530212,48,10799,,,,,,,,
,,,48,10828,0.04529949277639389,0.9839159846305847,0.9356986284255981,0.8729344010353088,,,,
,,,48,10828,,,,,0.029376167804002762,0.9830798506736755,0.9328247904777527,0.8671389818191528
0.9837873578071594,0.9356040954589844,0.872020423412323,49,10849,,,,,,,,
0.9815225601196289,0.9266477823257446,0.8568235635757446,49,10899,,,,,,,,
0.9790520668029785,0.9186735153198242,0.8412014245986938,49,10949,,,,,,,,
0.9880099892616272,0.952745795249939,0.9026002883911133,49,10999,,,,,,,,
0.9777757525444031,0.9113351106643677,0.8322216272354126,49,11049,,,,,,,,
,,,49,11049,0.04617523029446602,0.9858260750770569,0.9425543546676636,0.8863086700439453,,,,
,,,49,11049,,,,,0.023317594081163406,0.9820756912231445,0.9293465614318848,0.8603570461273193
0.977801501750946,0.9141679406166077,0.8327172994613647,50,11099,,,,,,,,
0.9810231924057007,0.9241434335708618,0.8530116081237793,50,11149,,,,,,,,
0.9724336862564087,0.8923261165618896,0.7986689805984497,50,11199,,,,,,,,
0.988429605960846,0.9546106457710266,0.9056699872016907,50,11249,,,,,,,,
,,,50,11270,0.06857570260763168,0.9868975281715393,0.9469757676124573,0.8939804434776306,,,,
,,,50,11270,,,,,0.03404201194643974,0.9823381304740906,0.9299066066741943,0.862117350101471
0.9763803482055664,0.9069690108299255,0.8218703269958496,51,11299,,,,,,,,
0.9755327701568604,0.9028652310371399,0.8186864256858826,51,11349,,,,,,,,
0.981002688407898,0.9246044754981995,0.8533046245574951,51,11399,,,,,,,,
