acc,dice,MIoU,epoch,step,val_loss,val_acc,val_dice,val_MIoU,train_loss,train_acc,train_dice,train_MIoU
0.9890286326408386,0.7195618748664856,0.5619654059410095,7,1549,,,,,,,,
0.9843177199363708,0.3385520577430725,0.20376929640769958,7,1599,,,,,,,,
0.9918611645698547,0.5625920295715332,0.3913934528827667,7,1649,,,,,,,,
0.9807103872299194,0.5758422613143921,0.4043388068675995,7,1699,,,,,,,,
0.9900400638580322,0.6081928610801697,0.4369806945323944,7,1749,,,,,,,,
,,,7,1767,0.756355345249176,0.9918403625488281,0.5651246905326843,0.39384937286376953,,,,
,,,7,1767,,,,,0.6773713827133179,0.9867467284202576,0.48483285307884216,0.31998637318611145
0.9907475709915161,0.3016171455383301,0.17759078741073608,8,1799,,,,,,,,
0.9913105964660645,0.7072843313217163,0.5471306443214417,8,1849,,,,,,,,
0.9910265803337097,0.6451930403709412,0.4762251079082489,8,1899,,,,,,,,
0.98486328125,0.22697201371192932,0.12801377475261688,8,1949,,,,,,,,
,,,8,1988,0.7259221076965332,0.9631977081298828,0.2958299219608307,0.17359179258346558,,,,
,,,8,1988,,,,,0.6750407218933105,0.9873266816139221,0.4924006462097168,0.3266124129295349
0.9869509339332581,0.2877345681190491,0.16804319620132446,9,1999,,,,,,,,
0.9876086115837097,0.4454849362373352,0.2865748703479767,9,2049,,,,,,,,
0.9935775995254517,0.6602530479431152,0.4928191900253296,9,2099,,,,,,,,
0.9742481708526611,0.3494241237640381,0.21169830858707428,9,2149,,,,,,,,
0.9925138354301453,0.5940834879875183,0.42255955934524536,9,2199,,,,,,,,
,,,9,2209,0.659288763999939,0.9862257242202759,0.5075799226760864,0.340105265378952,,,,
,,,9,2209,,,,,0.6514974236488342,0.9893180727958679,0.5459553003311157,0.3754735291004181
0.9947484731674194,0.510450541973114,0.3426878750324249,10,2249,,,,,,,,
0.9944246411323547,0.6373946666717529,0.46777644753456116,10,2299,,,,,,,,
0.9958421587944031,0.7535076141357422,0.6045023798942566,10,2349,,,,,,,,
0.9931516051292419,0.6184594035148621,0.4476592242717743,10,2399,,,,,,,,
,,,10,2430,0.6580028533935547,0.9923849105834961,0.6311888098716736,0.46112188696861267,,,,
,,,10,2430,,,,,0.6335664391517639,0.9907227754592896,0.5897238254547119,0.41816192865371704
0.9967837929725647,0.8059521913528442,0.674974799156189,11,2449,,,,,,,,
0.9885528087615967,0.7010215520858765,0.5396714210510254,11,2499,,,,,,,,
0.9971674680709839,0.7910310626029968,0.6543022394180298,11,2549,,,,,,,,
0.9883609414100647,0.6531551480293274,0.48495203256607056,11,2599,,,,,,,,
0.9897311329841614,0.4786238372325897,0.31459927558898926,11,2649,,,,,,,,
,,,11,2651,0.6864774823188782,0.9935058355331421,0.6279820799827576,0.45770689845085144,,,,
,,,11,2651,,,,,0.6322868466377258,0.989942193031311,0.5748797059059143,0.4033902883529663
0.9920355081558228,0.681732177734375,0.5171424150466919,12,2699,,,,,,,,
0.9903414845466614,0.3870355784893036,0.239952951669693,12,2749,,,,,,,,
0.9922996163368225,0.6681696176528931,0.5016927123069763,12,2799,,,,,,,,
0.9902817010879517,0.604401171207428,0.4330765902996063,12,2849,,,,,,,,
,,,12,2872,0.64654141664505,0.9921718239784241,0.627981960773468,0.4577067792415619,,,,
,,,12,2872,,,,,0.6270743012428284,0.9906619191169739,0.5915761590003967,0.42002707719802856
0.991487443447113,0.7252110838890076,0.5688872337341309,13,2899,,,,,,,,
0.9887471199035645,0.5754300355911255,0.4039324223995209,13,2949,,,,,,,,
0.9962731003761292,0.7684210538864136,0.6239316463470459,13,2999,,,,,,,,
0.9925188422203064,0.5596128702163696,0.3885155916213989,13,3049,,,,,,,,
,,,13,3093,0.6429715752601624,0.9852580428123474,0.5108077526092529,0.34300991892814636,,,,
,,,13,3093,,,,,0.6228209733963013,0.9905456900596619,0.5910364985466003,0.4194831848144531
0.9894222617149353,0.6198065876960754,0.4490722715854645,14,3099,,,,,,,,
0.9952342510223389,0.6839583516120911,0.5197087526321411,14,3149,,,,,,,,
0.9952691793441772,0.7342197299003601,0.5800530910491943,14,3199,,,,,,,,
0.9801598191261292,0.11824623495340347,0.06283831596374512,14,3249,,,,,,,,
0.9905582070350647,0.3574092984199524,0.21758876740932465,14,3299,,,,,,,,
,,,14,3314,0.6683817505836487,0.9895985722541809,0.5353601574897766,0.36552339792251587,,,,
,,,14,3314,,,,,0.6067977547645569,0.991746187210083,0.6316718459129333,0.4616376757621765
0.9953887462615967,0.8082858920097351,0.6782548427581787,15,3349,,,,,,,,
0.9945865273475647,0.7715277075767517,0.6280383467674255,15,3399,,,,,,,,
0.9851597547531128,0.6649417877197266,0.49806201457977295,15,3449,,,,,,,,
0.9816545844078064,0.45924511551856995,0.2980650067329407,15,3499,,,,,,,,
,,,15,3535,0.6401545405387878,0.9925702810287476,0.6375963091850281,0.46799367666244507,,,,
,,,15,3535,,,,,0.608595073223114,0.9902129173278809,0.5945371389389038,0.4230187237262726
0.9916942119598389,0.6184481382369995,0.44764745235443115,16,3549,,,,,,,,
0.9768863320350647,0.4169180393218994,0.263358473777771,16,3599,,,,,,,,
0.9893325567245483,0.4617898464202881,0.30021244287490845,16,3649,,,,,,,,
0.9966542720794678,0.8798425197601318,0.785463273525238,16,3699,,,,,,,,
0.9884656071662903,0.2580128312110901,0.14811407029628754,16,3749,,,,,,,,
,,,16,3756,0.6668627858161926,0.9844558238983154,0.5065953135490417,0.3392217457294464,,,,
,,,16,3756,,,,,0.6193143129348755,0.9910061359405518,0.6056531071662903,0.43436330556869507
0.9850550889968872,0.05154150351881981,0.026452450081706047,17,3799,,,,,,,,
0.991597056388855,0.23288606107234955,0.1317889392375946,17,3849,,,,,,,,
0.9905382990837097,0.49854767322540283,0.3320436179637909,17,3899,,,,,,,,
0.991352915763855,0.43367597460746765,0.27687498927116394,17,3949,,,,,,,,
,,,17,3977,0.6283320188522339,0.9940201640129089,0.685808539390564,0.5218483209609985,,,,
,,,17,3977,,,,,0.597348153591156,0.9923586845397949,0.6522474884986877,0.48395195603370667
0.9955282211303711,0.6412152647972107,0.4719035029411316,18,3999,,,,,,,,
0.9920953512191772,0.6974925994873047,0.5354999303817749,18,4049,,,,,,,,
0.9862558841705322,0.34391722083091736,0.20766910910606384,18,4099,,,,,,,,
0.9946886897087097,0.7602339386940002,0.6132075190544128,18,4149,,,,,,,,
,,,18,4198,0.6189767122268677,0.9937922954559326,0.7038118243217468,0.5429858565330505,,,,
,,,18,4198,,,,,0.5917942523956299,0.9928416609764099,0.6701033115386963,0.503876268863678
0.9960389137268066,0.7298674583435059,0.574638843536377,19,4199,,,,,,,,
0.9980842471122742,0.9241841435432434,0.8590542674064636,19,4249,,,,,,,,
0.9901845455169678,0.5366886258125305,0.36676308512687683,19,4299,,,,,,,,
0.9921750426292419,0.3460337221622467,0.20921450853347778,19,4349,,,,,,,,
0.9969034194946289,0.7041180729866028,0.5433504581451416,19,4399,,,,,,,,
,,,19,4419,0.642095148563385,0.9937037825584412,0.6479655504226685,0.47925224900245667,,,,
,,,19,4419,,,,,0.5793007612228394,0.9932823181152344,0.6942499876022339,0.5316867828369141
0.9934356212615967,0.8086280822753906,0.6787368655204773,20,4449,,,,,,,,
0.9943125247955322,0.7223641276359558,0.5653911828994751,20,4499,,,,,,,,
0.9907923936843872,0.6321656107902527,0.46216529607772827,20,4549,,,,,,,,
0.9964549541473389,0.7731547951698303,0.6301975250244141,20,4599,,,,,,,,
,,,20,4640,0.6246766448020935,0.9888911247253418,0.5695673823356628,0.3981783986091614,,,,
,,,20,4640,,,,,0.5823869109153748,0.9929909110069275,0.6803712844848633,0.5155777931213379
0.9872996807098389,0.6003449559211731,0.42892348766326904,21,4649,,,,,,,,
0.9936897158622742,0.7086831331253052,0.5488065481185913,21,4699,,,,,,,,
0.9935925602912903,0.832595705986023,0.7132024765014648,21,4749,,,,,,,,
0.9908721446990967,0.2582995891571045,0.14830312132835388,21,4799,,,,,,,,
0.9954086542129517,0.8065091967582703,0.6757565140724182,21,4849,,,,,,,,
,,,21,4861,0.6407308578491211,0.9887336492538452,0.5712069869041443,0.39978286623954773,,,,
,,,21,4861,,,,,0.5816527009010315,0.9931408762931824,0.683094322681427,0.5187116861343384
0.9936673045158386,0.6970202326774597,0.5349432826042175,22,4899,,,,,,,,
0.9905731678009033,0.7437356114387512,0.5920215845108032,22,4949,,,,,,,,
0.9962830543518066,0.7554900050163269,0.6070582270622253,22,4999,,,,,,,,
0.994783341884613,0.49639248847961426,0.3301343619823456,22,5049,,,,,,,,
,,,22,5082,0.6176865696907043,0.9947048425674438,0.7242621183395386,0.5677201151847839,,,,
,,,22,5082,,,,,0.577625036239624,0.9932876825332642,0.6920741200447083,0.5291386842727661
0.9915148615837097,0.7766849994659424,0.6349019408226013,23,5099,,,,,,,,
0.9983757138252258,0.8762808442115784,0.7798041105270386,23,5149,,,,,,,,
0.9959741830825806,0.8213970065116882,0.6969242095947266,23,5199,,,,,,,,
0.9895691871643066,0.5353456735610962,0.36550992727279663,23,5249,,,,,,,,
0.9946164488792419,0.697041928768158,0.5349687933921814,23,5299,,,,,,,,
,,,23,5303,0.6208378672599792,0.9920550584793091,0.6588507890701294,0.4912583827972412,,,,
,,,23,5303,,,,,0.5695909261703491,0.993664026260376,0.7099909782409668,0.5503767728805542
0.9846739768981934,0.5691273212432861,0.3977484107017517,24,5349,,,,,,,,
0.9957051277160645,0.763381838798523,0.6173141002655029,24,5399,,,,,,,,
0.9951022267341614,0.5963038802146912,0.42480984330177307,24,5449,,,,,,,,
0.9954684376716614,0.8269102573394775,0.7048994302749634,24,5499,,,,,,,,
,,,24,5524,0.6298550367355347,0.9836003184318542,0.4979589581489563,0.33152154088020325,,,,
,,,24,5524,,,,,0.5587509870529175,0.9942167401313782,0.7318263649940491,0.5770711302757263
0.9955357313156128,0.7408906817436218,0.5884244441986084,25,5549,,,,,,,,
0.9940559267997742,0.5144485235214233,0.3463013768196106,25,5599,,,,,,,,
0.9968660473823547,0.8433374762535095,0.7291128635406494,25,5649,,,,,,,,
0.9947584271430969,0.7528775930404663,0.603691816329956,25,5699,,,,,,,,
,,,25,5745,0.6281200647354126,0.9930835962295532,0.6686680912971497,0.5022550225257874,,,,
,,,25,5745,,,,,0.5623294115066528,0.9935822486877441,0.7087776064872742,0.5489198565483093
0.9881492257118225,0.5961456894874573,0.4246492385864258,26,5749,,,,,,,,
0.9946513175964355,0.6315428018569946,0.4614998698234558,26,5799,,,,,,,,
0.989399790763855,0.0051437923684716225,0.0025785278994590044,26,5849,,,,,,,,
0.9965571165084839,0.8248859643936157,0.7019624710083008,26,5899,,,,,,,,
0.9964200854301453,0.8303624391555786,0.7099313735961914,26,5949,,,,,,,,
,,,26,5966,0.6107411980628967,0.9925943613052368,0.6716402173042297,0.5056161880493164,,,,
,,,26,5966,,,,,0.5576404929161072,0.9937929511070251,0.7107358574867249,0.5512725114822388
0.9916842579841614,0.5078148245811462,0.34031620621681213,27,5999,,,,,,,,
0.9988889098167419,0.5855018496513367,0.4139290452003479,27,6049,,,,,,,,
0.9927281141281128,0.0,0.0,27,6099,,,,,,,,
0.991352915763855,0.0,0.0,27,6149,,,,,,,,
,,,27,6187,0.5618000030517578,0.9902684688568115,0.0,0.0,,,,
,,,27,6187,,,,,0.5799418091773987,0.989826500415802,0.4446316659450531,0.2858690321445465
0.9902941584587097,0.0,0.0,28,6199,,,,,,,,
0.9980169534683228,0.0,0.0,28,6249,,,,,,,,
0.9937843680381775,0.0,0.0,28,6299,,,,,,,,
0.9975760579109192,0.0,0.0,28,6349,,,,,,,,
0.9887545704841614,0.0,0.0,28,6399,,,,,,,,
,,,28,6408,0.5617691278457642,0.9902684688568115,0.0,0.0,,,,
,,,28,6408,,,,,0.5825995802879333,0.9904580116271973,0.0,0.0
0.9881292581558228,0.0,0.0,29,6449,,,,,,,,
0.995707631111145,0.0,0.0,29,6499,,,,,,,,
0.9871726632118225,0.0,0.0,29,6549,,,,,,,,
0.992919921875,0.0,0.0,29,6599,,,,,,,,
,,,29,6629,0.5617635846138,0.9902684688568115,0.0,0.0,,,,
,,,29,6629,,,,,0.5825884342193604,0.9904466867446899,0.0,0.0
0.9762262105941772,0.0,0.0,30,6649,,,,,,,,
0.9803466796875,0.0,0.0,30,6699,,,,,,,,
0.9872050285339355,0.0,0.0,30,6749,,,,,,,,
0.9958097338676453,0.0,0.0,30,6799,,,,,,,,
0.9971325993537903,0.0,0.0,30,6849,,,,,,,,
,,,30,6850,0.561761200428009,0.9902684688568115,0.0,0.0,,,,
,,,30,6850,,,,,0.5825850367546082,0.9904309511184692,0.0,0.0
0.9837671518325806,0.0,0.0,31,6899,,,,,,,,
0.9970403909683228,0.0,0.0,31,6949,,,,,,,,
0.9947983026504517,0.0,0.0,31,6999,,,,,,,,
0.9877406358718872,0.0,0.0,31,7049,,,,,,,,
,,,31,7071,0.5617600083351135,0.9902684688568115,0.0,0.0,,,,
,,,31,7071,,,,,0.582583487033844,0.9904629588127136,0.0,0.0
0.975252091884613,0.0,0.0,32,7099,,,,,,,,
0.9935676455497742,0.0,0.0,32,7149,,,,,,,,
0.9960140585899353,0.0,0.0,32,7199,,,,,,,,
0.9934306144714355,0.0,0.0,32,7249,,,,,,,,
,,,32,7292,0.5617589354515076,0.9902684688568115,0.0,0.0,,,,
,,,32,7292,,,,,0.582582414150238,0.9904270172119141,0.0,0.0
0.990478515625,0.0,0.0,33,7299,,,,,,,,
0.9988415837287903,0.0,0.0,33,7349,,,,,,,,
0.9782440662384033,0.0,0.0,33,7399,,,,,,,,
0.9943374395370483,0.0,0.0,33,7449,,,,,,,,
0.9891781210899353,0.0,0.0,33,7499,,,,,,,,
,,,33,7513,0.5617583990097046,0.9902684688568115,0.0,0.0,,,,
,,,33,7513,,,,,0.5825817584991455,0.9904106855392456,0.0,0.0
0.9970479011535645,0.0,0.0,34,7549,,,,,,,,
0.9918362498283386,0.0,0.0,34,7599,,,,,,,,
0.996562123298645,0.0,0.0,34,7649,,,,,,,,
0.9978575706481934,0.0,0.0,34,7699,,,,,,,,
,,,34,7734,0.5617581009864807,0.9902684688568115,0.0,0.0,,,,
,,,34,7734,,,,,0.5825813412666321,0.9904229640960693,0.0,0.0
0.9849779009819031,0.0,0.0,35,7749,,,,,,,,
0.9809171557426453,0.0,0.0,35,7799,,,,,,,,
0.9934107065200806,0.0,0.0,35,7849,,,,,,,,
0.9952318072319031,0.0,0.0,35,7899,,,,,,,,
0.994905412197113,0.0,0.0,35,7949,,,,,,,,
,,,35,7955,0.5617575645446777,0.9902684688568115,0.0,0.0,,,,
,,,35,7955,,,,,0.5825809240341187,0.9904850125312805,0.0,0.0
0.9943972229957581,0.0,0.0,36,7999,,,,,,,,
0.9824044108390808,0.0,0.0,36,8049,,,,,,,,
0.9966966509819031,0.0,0.0,36,8099,,,,,,,,
0.9921800494194031,0.0,0.0,36,8149,,,,,,,,
,,,36,8176,0.5617573857307434,0.9902684688568115,0.0,0.0,,,,
,,,36,8176,,,,,0.58258056640625,0.9904355406761169,0.0,0.0
0.980867326259613,0.0,0.0,37,8199,,,,,,,,
0.9946388602256775,0.0,0.0,37,8249,,,,,,,,
0.9802470207214355,0.0,0.0,37,8299,,,,,,,,
0.9857800602912903,0.0,0.0,37,8349,,,,,,,,
,,,37,8397,0.5617571473121643,0.9902684688568115,0.0,0.0,,,,
,,,37,8397,,,,,0.5825804471969604,0.9904435873031616,0.0,0.0
0.9977230429649353,0.0,0.0,38,8399,,,,,,,,
0.9863854050636292,0.0,0.0,38,8449,,,,,,,,
0.9856679439544678,0.0,0.0,38,8499,,,,,,,,
0.9904909729957581,0.0,0.0,38,8549,,,,,,,,
0.993998646736145,0.0,0.0,38,8599,,,,,,,,
,,,38,8618,0.56175696849823,0.9902684688568115,0.0,0.0,,,,
,,,38,8618,,,,,0.5825802087783813,0.9903833270072937,0.0,0.0
0.9951595664024353,0.0,0.0,39,8649,,,,,,,,
0.9935925602912903,0.0,0.0,39,8699,,,,,,,,
0.9879000782966614,0.0,0.0,39,8749,,,,,,,,
0.9823745489120483,0.0,0.0,39,8799,,,,,,,,
,,,39,8839,0.5617567896842957,0.9902684688568115,0.0,0.0,,,,
,,,39,8839,,,,,0.582580029964447,0.990407407283783,0.0,0.0
0.9920654296875,0.0,0.0,40,8849,,,,,,,,
0.9853441119194031,0.0,0.0,40,8899,,,,,,,,
0.9781892895698547,0.0,0.0,40,8949,,,,,,,,
0.9729676246643066,0.0,0.0,40,8999,,,,,,,,
0.9919209480285645,0.0,0.0,40,9049,,,,,,,,
,,,40,9060,0.5617567300796509,0.9902684688568115,0.0,0.0,,,,
,,,40,9060,,,,,0.5825799703598022,0.990441620349884,0.0,0.0
0.9721530079841614,0.0,0.0,41,9099,,,,,,,,
0.995829701423645,0.0,0.0,41,9149,,,,,,,,
0.9912059307098389,0.0,0.0,41,9199,,,,,,,,
0.9905233383178711,0.0,0.0,41,9249,,,,,,,,
,,,41,9281,0.5617566108703613,0.9902684688568115,0.0,0.0,,,,
,,,41,9281,,,,,0.5825797915458679,0.9903968572616577,0.0,0.0
0.9924216866493225,0.0,0.0,42,9299,,,,,,,,
0.9973692893981934,0.0,0.0,42,9349,,,,,,,,
0.9881043434143066,0.0,0.0,42,9399,,,,,,,,
0.9919184446334839,0.0,0.0,42,9449,,,,,,,,
0.9900525212287903,0.0,0.0,42,9499,,,,,,,,
,,,42,9502,0.5617564916610718,0.9902684688568115,0.0,0.0,,,,
,,,42,9502,,,,,0.5825797319412231,0.9904220104217529,0.0,0.0
0.9814552664756775,0.0,0.0,43,9549,,,,,,,,
0.9776760935783386,0.0,0.0,43,9599,,,,,,,,
0.9812310934066772,0.0,0.0,43,9649,,,,,,,,
0.9968336224555969,0.0,0.0,43,9699,,,,,,,,
,,,43,9723,0.561756432056427,0.9902684688568115,0.0,0.0,,,,
,,,43,9723,,,,,0.5825796723365784,0.9904463887214661,0.0,0.0
0.9843600392341614,0.0,0.0,44,9749,,,,,,,,
0.983744740486145,0.0,0.0,44,9799,,,,,,,,
0.9874242544174194,0.0,0.0,44,9849,,,,,,,,
0.9899777770042419,0.0,0.0,44,9899,,,,,,,,
,,,44,9944,0.5617562532424927,0.9902684688568115,0.0,0.0,,,,
,,,44,9944,,,,,0.5825796127319336,0.9903973937034607,0.0,0.0
0.9857625961303711,0.0,0.0,45,9949,,,,,,,,
0.985371470451355,0.0,0.0,45,9999,,,,,,,,
0.9889215230941772,0.0,0.0,45,10049,,,,,,,,
0.9913678765296936,0.0,0.0,45,10099,,,,,,,,
0.993684709072113,0.0,0.0,45,10149,,,,,,,,
,,,45,10165,0.5617562532424927,0.9902684688568115,0.0,0.0,,,,
,,,45,10165,,,,,0.5825794339179993,0.9904524087905884,0.0,0.0
0.9813257455825806,0.0,0.0,46,10199,,,,,,,,
0.9884730577468872,0.0,0.0,46,10249,,,,,,,,
0.9912533164024353,0.0,0.0,46,10299,,,,,,,,
0.9899353981018066,0.0,0.0,46,10349,,,,,,,,
,,,46,10386,0.5617562532424927,0.9902684688568115,0.0,0.0,,,,
,,,46,10386,,,,,0.5825794339179993,0.990455687046051,0.0,0.0
0.9872623085975647,0.0,0.0,47,10399,,,,,,,,
0.9916593432426453,0.0,0.0,47,10449,,,,,,,,
0.9948481321334839,0.0,0.0,47,10499,,,,,,,,
0.9989985227584839,0.0,0.0,47,10549,,,,,,,,
0.9944968819618225,0.0,0.0,47,10599,,,,,,,,
,,,47,10607,0.5617561936378479,0.9902684688568115,0.0,0.0,,,,
,,,47,10607,,,,,0.5825794339179993,0.9904431700706482,0.0,0.0
0.9934031963348389,0.0,0.0,48,10649,,,,,,,,
0.9928675889968872,0.0,0.0,48,10699,,,,,,,,
0.9890161752700806,0.0,0.0,48,10749,,,,,,,,
0.9863555431365967,0.0,0.0,48,10799,,,,,,,,
,,,48,10828,0.5617561340332031,0.9902684688568115,0.0,0.0,,,,
,,,48,10828,,,,,0.5825793743133545,0.9904718995094299,0.0,0.0
0.9782963991165161,0.0,0.0,49,10849,,,,,,,,
0.9892029762268066,0.0,0.0,49,10899,,,,,,,,
0.9810516834259033,0.0,0.0,49,10949,,,,,,,,
0.9884656071662903,0.0,0.0,49,10999,,,,,,,,
0.9947609305381775,0.0,0.0,49,11049,,,,,,,,
,,,49,11049,0.5617560148239136,0.9902684688568115,0.0,0.0,,,,
,,,49,11049,,,,,0.5825792551040649,0.9904548525810242,0.0,0.0
0.9910415410995483,0.0,0.0,50,11099,,,,,,,,
0.9963279366493225,0.0,0.0,50,11149,,,,,,,,
0.990934431552887,0.0,0.0,50,11199,,,,,,,,
0.988789439201355,0.0,0.0,50,11249,,,,,,,,
,,,50,11270,0.5617560148239136,0.9902684688568115,0.0,0.0,,,,
,,,50,11270,,,,,0.5825792551040649,0.9904294610023499,0.0,0.0
0.9969258308410645,0.0,0.0,51,11299,,,,,,,,
0.9928925037384033,0.0,0.0,51,11349,,,,,,,,
0.9932612180709839,0.0,0.0,51,11399,,,,,,,,
0.9860441088676453,0.0,0.0,51,11449,,,,,,,,
,,,51,11491,0.5617560148239136,0.9902684688568115,0.0,0.0,,,,
,,,51,11491,,,,,0.5825792551040649,0.9904296398162842,0.0,0.0
0.9843326210975647,0.0,0.0,52,11499,,,,,,,,
0.9937694072723389,0.0,0.0,52,11549,,,,,,,,
0.98779296875,0.0,0.0,52,11599,,,,,,,,
0.9889837503433228,0.0,0.0,52,11649,,,,,,,,
0.9921625852584839,0.0,0.0,52,11699,,,,,,,,
,,,52,11712,0.5617560148239136,0.9902684688568115,0.0,0.0,,,,
,,,52,11712,,,,,0.5825791954994202,0.9904484748840332,0.0,0.0
0.9931117296218872,0.0,0.0,53,11749,,,,,,,,
0.9860765337944031,0.0,0.0,53,11799,,,,,,,,
0.9906155467033386,0.0,0.0,53,11849,,,,,,,,
0.9960663318634033,0.0,0.0,53,11899,,,,,,,,
,,,53,11933,0.5617560148239136,0.9902684688568115,0.0,0.0,,,,
,,,53,11933,,,,,0.5825792551040649,0.9904236793518066,0.0,0.0
0.9950424432754517,0.0,0.0,54,11949,,,,,,,,
0.9862284660339355,0.0,0.0,54,11999,,,,,,,,
0.9912059307098389,0.0,0.0,54,12049,,,,,,,,
0.9891731142997742,0.0,0.0,54,12099,,,,,,,,
0.9827507138252258,0.0,0.0,54,12149,,,,,,,,
,,,54,12154,0.5617559552192688,0.9902684688568115,0.0,0.0,,,,
,,,54,12154,,,,,0.5825791954994202,0.9904529452323914,0.0,0.0
0.9849779009819031,0.0,0.0,55,12199,,,,,,,,
0.9946264028549194,0.0,0.0,55,12249,,,,,,,,
0.9768315553665161,0.0,0.0,55,12299,,,,,,,,
0.9857551455497742,0.0,0.0,55,12349,,,,,,,,
,,,55,12375,0.5617559552192688,0.9902684688568115,0.0,0.0,,,,
,,,55,12375,,,,,0.5825791954994202,0.9904866814613342,0.0,0.0
0.9867889881134033,0.0,0.0,56,12399,,,,,,,,
0.9969556927680969,0.0,0.0,56,12449,,,,,,,,
0.9898806214332581,0.0,0.0,56,12499,,,,,,,,
0.9910041689872742,0.0,0.0,56,12549,,,,,,,,
,,,56,12596,0.5617559552192688,0.9902684688568115,0.0,0.0,,,,
,,,56,12596,,,,,0.5825791954994202,0.9904642701148987,0.0,0.0
0.9944719672203064,0.0,0.0,57,12599,,,,,,,,
0.9849255681037903,0.0,0.0,57,12649,,,,,,,,
0.9904236793518066,0.0,0.0,57,12699,,,,,,,,
0.9887296557426453,0.0,0.0,57,12749,,,,,,,,
0.989534318447113,0.0,0.0,57,12799,,,,,,,,
,,,57,12817,0.5617559552192688,0.9902684688568115,0.0,0.0,,,,
,,,57,12817,,,,,0.5825791954994202,0.9904170632362366,0.0,0.0
0.9884606003761292,0.0,0.0,58,12849,,,,,,,,
0.9918561577796936,0.0,0.0,58,12899,,,,,,,,
0.991422712802887,0.0,0.0,58,12949,,,,,,,,
0.9922572374343872,0.0,0.0,58,12999,,,,,,,,
