acc,dice,MIoU,epoch,step,val_loss,val_acc,val_dice,val_MIoU,train_loss,train_acc,train_dice,train_MIoU
,,,8,1988,0.557650625705719,0.9882229566574097,0.5954006910324097,0.42389363050460815,,,,
,,,8,1988,,,,,0.5309289693832397,0.9918379783630371,0.6651962399482727,0.49834761023521423
0.9776387214660645,0.2612345814704895,0.1502414047718048,9,1999,,,,,,,,
0.9840561151504517,0.22947266697883606,0.1296069622039795,9,2049,,,,,,,,
0.9959417581558228,0.8411506414413452,0.7258498668670654,9,2099,,,,,,,,
0.9967041015625,0.9103840589523315,0.8355091214179993,9,2149,,,,,,,,
0.9961884021759033,0.7882645726203918,0.6505253314971924,9,2199,,,,,,,,
,,,9,2209,0.562368631362915,0.9887863993644714,0.597838282585144,0.4263690114021301,,,,
,,,9,2209,,,,,0.5148034691810608,0.989665687084198,0.6221073865890503,0.45149192214012146
0.9867491722106934,0.545034646987915,0.37460318207740784,10,2249,,,,,,,,
0.996601939201355,0.8492817878723145,0.7380449175834656,10,2299,,,,,,,,
0.995206892490387,0.7080425024032593,0.5480385422706604,10,2349,,,,,,,,
0.9868612289428711,0.3228043019771576,0.19246669113636017,10,2399,,,,,,,,
,,,10,2430,0.552179217338562,0.9933550357818604,0.7158262729644775,0.5574216246604919,,,,
,,,10,2430,,,,,0.5096253752708435,0.9923643469810486,0.694176197052002,0.5316001772880554
0.9908098578453064,0.6632587909698486,0.4961759150028229,11,2449,,,,,,,,
0.9926060438156128,0.4485321342945099,0.28910180926322937,11,2499,,,,,,,,
0.9972845315933228,0.8662905097007751,0.76412034034729,11,2549,,,,,,,,
0.9977579116821289,0.9078812599182129,0.8313027024269104,11,2599,,,,,,,,
0.9954310655593872,0.7246246337890625,0.5681657791137695,11,2649,,,,,,,,
,,,11,2651,0.5554853081703186,0.9931788444519043,0.7087904214859009,0.5489352345466614,,,,
,,,11,2651,,,,,0.5154240131378174,0.9938300251960754,0.7334390878677368,0.5790792107582092
0.9946737289428711,0.7960312962532043,0.6611727476119995,12,2699,,,,,,,,
0.989359974861145,0.4912447929382324,0.3255960941314697,12,2749,,,,,,,,
0.9976732134819031,0.7014066576957703,0.5401279926300049,12,2799,,,,,,,,
0.9957773685455322,0.8081928491592407,0.6781238317489624,12,2849,,,,,,,,
,,,12,2872,0.5573548078536987,0.9917815923690796,0.6734113693237305,0.5076263546943665,,,,
,,,12,2872,,,,,0.5107436180114746,0.9937840700149536,0.7356114983558655,0.5817922949790955
0.9976059198379517,0.9053295254707336,0.8270338177680969,13,2899,,,,,,,,
0.9959318041801453,0.875028669834137,0.7778231501579285,13,2949,,,,,,,,
0.9961286187171936,0.867519199848175,0.7660343050956726,13,2999,,,,,,,,
0.9926782846450806,0.6586130857467651,0.4909941256046295,13,3049,,,,,,,,
,,,13,3093,0.54571932554245,0.9924327731132507,0.6880362033843994,0.524432361125946,,,,
,,,13,3093,,,,,0.498359739780426,0.9936009049415588,0.7339668869972229,0.5797375440597534
0.9912707209587097,0.630691409111023,0.4605911374092102,14,3099,,,,,,,,
0.9981465339660645,0.8961474299430847,0.8118361234664917,14,3149,,,,,,,,
0.9932786822319031,0.7743392586708069,0.6317728757858276,14,3199,,,,,,,,
0.9926010370254517,0.7601357102394104,0.6130797266960144,14,3249,,,,,,,,
0.9962008595466614,0.9086771607398987,0.8326382637023926,14,3299,,,,,,,,
,,,14,3314,0.5504184365272522,0.9920957088470459,0.6731297969818115,0.5073064565658569,,,,
,,,14,3314,,,,,0.4946529269218445,0.9931858777999878,0.7206636667251587,0.5633106231689453
0.9950574040412903,0.7302148342132568,0.5750696063041687,15,3349,,,,,,,,
0.9961186647415161,0.7460886836051941,0.5950090885162354,15,3399,,,,,,,,
0.9911735653877258,0.3206136226654053,0.1909111738204956,15,3449,,,,,,,,
0.9896016120910645,0.5726863145828247,0.4012336730957031,15,3499,,,,,,,,
,,,15,3535,0.5518246293067932,0.9878481030464172,0.5873503088951111,0.415779173374176,,,,
,,,15,3535,,,,,0.49908533692359924,0.9927213788032532,0.7040885090827942,0.5433152914047241
0.9880421161651611,0.3329627513885498,0.19973324239253998,16,3549,,,,,,,,
0.9942901134490967,0.7813394665718079,0.6411460638046265,16,3599,,,,,,,,
0.9946837425231934,0.8698304295539856,0.7696459293365479,16,3649,,,,,,,,
0.9852344989776611,0.0,0.0,16,3699,,,,,,,,
0.9926932454109192,0.0,0.0,16,3749,,,,,,,,
,,,16,3756,0.5617707967758179,0.9902684688568115,0.0,0.0,,,,
,,,16,3756,,,,,0.5442483425140381,0.9906556010246277,0.558373212814331,0.3873216211795807
0.9903589487075806,0.0,0.0,17,3799,,,,,,,,
0.9897710084915161,0.0,0.0,17,3849,,,,,,,,
0.9925063848495483,0.0,0.0,17,3899,,,,,,,,
0.9872374534606934,0.0,0.0,17,3949,,,,,,,,
,,,17,3977,0.561759352684021,0.9902684688568115,0.0,0.0,,,,
,,,17,3977,,,,,0.5825837254524231,0.9904096722602844,0.0,0.0
0.9928925037384033,0.0,0.0,18,3999,,,,,,,,
0.9874367117881775,0.0,0.0,18,4049,,,,,,,,
0.9859843254089355,0.0,0.0,18,4099,,,,,,,,
0.9921002984046936,0.0,0.0,18,4149,,,,,,,,
,,,18,4198,0.5617579817771912,0.9902684688568115,0.0,0.0,,,,
,,,18,4198,,,,,0.5825814604759216,0.9904149174690247,0.0,0.0
0.9841184020042419,0.0,0.0,19,4199,,,,,,,,
0.996806263923645,0.0,0.0,19,4249,,,,,,,,
0.9944246411323547,0.0,0.0,19,4299,,,,,,,,
0.9954584836959839,0.0,0.0,19,4349,,,,,,,,
0.9926683306694031,0.0,0.0,19,4399,,,,,,,,
,,,19,4419,0.5617576241493225,0.9902684688568115,0.0,0.0,,,,
,,,19,4419,,,,,0.5825807452201843,0.990470290184021,0.0,0.0
0.9966468214988708,0.0,0.0,20,4449,,,,,,,,
0.9963802695274353,0.0,0.0,20,4499,,,,,,,,
0.9848333597183228,0.0,0.0,20,4549,,,,,,,,
0.9919807314872742,0.0,0.0,20,4599,,,,,,,,
,,,20,4640,0.5617572665214539,0.9902684688568115,0.0,0.0,,,,
,,,20,4640,,,,,0.5825804471969604,0.9904733300209045,0.0,0.0
0.9901944994926453,0.0,0.0,21,4649,,,,,,,,
0.9936174750328064,0.0,0.0,21,4699,,,,,,,,
0.9925188422203064,0.0,0.0,21,4749,,,,,,,,
0.9955431818962097,0.0,0.0,21,4799,,,,,,,,
0.9861612319946289,0.0,0.0,21,4849,,,,,,,,
,,,21,4861,0.5617571473121643,0.9902684688568115,0.0,0.0,,,,
,,,21,4861,,,,,0.5825802087783813,0.9903978109359741,0.0,0.0
0.9960190057754517,0.0,0.0,22,4899,,,,,,,,
0.9835454225540161,0.0,0.0,22,4949,,,,,,,,
0.9941705465316772,0.0,0.0,22,4999,,,,,,,,
0.9918960332870483,0.0,0.0,22,5049,,,,,,,,
,,,22,5082,0.5617569088935852,0.9902684688568115,0.0,0.0,,,,
,,,22,5082,,,,,0.582580029964447,0.990355908870697,0.0,0.0
0.9877680540084839,0.0,0.0,23,5099,,,,,,,,
0.9943573474884033,0.0,0.0,23,5149,,,,,,,,
0.9802271127700806,0.0,0.0,23,5199,,,,,,,,
0.9890261292457581,0.0,0.0,23,5249,,,,,,,,
0.9969606995582581,0.0,0.0,23,5299,,,,,,,,
,,,23,5303,0.5617567896842957,0.9902684688568115,0.0,0.0,,,,
,,,23,5303,,,,,0.5825799703598022,0.9904706478118896,0.0,0.0
0.9883236289024353,0.0,0.0,24,5349,,,,,,,,
0.988679826259613,0.0,0.0,24,5399,,,,,,,,
0.9916294813156128,0.0,0.0,24,5449,,,,,,,,
0.9868736863136292,0.0,0.0,24,5499,,,,,,,,
,,,24,5524,0.5617567300796509,0.9902684688568115,0.0,0.0,,,,
,,,24,5524,,,,,0.5825798511505127,0.9904738664627075,0.0,0.0
0.9774419069290161,0.0,0.0,25,5549,,,,,,,,
0.988615095615387,0.0,0.0,25,5599,,,,,,,,
0.9871153831481934,0.0,0.0,25,5649,,,,,,,,
0.9926981925964355,0.0,0.0,25,5699,,,,,,,,
,,,25,5745,0.5617566108703613,0.9902684688568115,0.0,0.0,,,,
,,,25,5745,,,,,0.5825797319412231,0.9904538989067078,0.0,0.0
0.9933982491493225,0.0,0.0,26,5749,,,,,,,,
0.9958446025848389,0.0,0.0,26,5799,,,,,,,,
0.9942004084587097,0.0,0.0,26,5849,,,,,,,,
0.9868587851524353,0.0,0.0,26,5899,,,,,,,,
0.9887396097183228,0.0,0.0,26,5949,,,,,,,,
,,,26,5966,0.5617565512657166,0.9902684688568115,0.0,0.0,,,,
,,,26,5966,,,,,0.5825797319412231,0.9904632568359375,0.0,0.0
0.988057017326355,0.0,0.0,27,5999,,,,,,,,
0.9870979189872742,0.0,0.0,27,6049,,,,,,,,
0.9895567893981934,0.0,0.0,27,6099,,,,,,,,
0.997822642326355,0.0,0.0,27,6149,,,,,,,,
,,,27,6187,0.5617564916610718,0.9902684688568115,0.0,0.0,,,,
,,,27,6187,,,,,0.5825796723365784,0.9904677867889404,0.0,0.0
0.9970728158950806,0.0,0.0,28,6199,,,,,,,,
0.9970130324363708,0.0,0.0,28,6249,,,,,,,,
0.9966617226600647,0.0,0.0,28,6299,,,,,,,,
0.9929074645042419,0.0,0.0,28,6349,,,,,,,,
0.9995291829109192,0.0,0.0,28,6399,,,,,,,,
,,,28,6408,0.561756432056427,0.9902684688568115,0.0,0.0,,,,
,,,28,6408,,,,,0.5825796723365784,0.9904268383979797,0.0,0.0
0.9954808950424194,0.0,0.0,29,6449,,,,,,,,
0.9935352802276611,0.0,0.0,29,6499,,,,,,,,
0.9894446730613708,0.0,0.0,29,6549,,,,,,,,
0.9750378727912903,0.0,0.0,29,6599,,,,,,,,
,,,29,6629,0.561756432056427,0.9902684688568115,0.0,0.0,,,,
,,,29,6629,,,,,0.5825795531272888,0.9904349446296692,0.0,0.0
0.9957873225212097,0.0,0.0,30,6649,,,,,,,,
0.9899478554725647,0.0,0.0,30,6699,,,,,,,,
0.9983358383178711,0.0,0.0,30,6749,,,,,,,,
0.9958720207214355,0.0,0.0,30,6799,,,,,,,,
0.9861487746238708,0.0,0.0,30,6849,,,,,,,,
,,,30,6850,0.5617562532424927,0.9902684688568115,0.0,0.0,,,,
,,,30,6850,,,,,0.5825794339179993,0.9904817342758179,0.0,0.0
0.9914126992225647,0.0,0.0,31,6899,,,,,,,,
0.9923519492149353,0.0,0.0,31,6949,,,,,,,,
0.9905632138252258,0.0,0.0,31,6999,,,,,,,,
0.989482045173645,0.0,0.0,31,7049,,,,,,,,
,,,31,7071,0.5617562532424927,0.9902684688568115,0.0,0.0,,,,
,,,31,7071,,,,,0.5825794339179993,0.9904662370681763,0.0,0.0
0.9845269918441772,0.0,0.0,32,7099,,,,,,,,
0.9782963991165161,0.0,0.0,32,7149,,,,,,,,
0.9911760687828064,0.0,0.0,32,7199,,,,,,,,
0.9927978515625,0.0,0.0,32,7249,,,,,,,,
,,,32,7292,0.5617562532424927,0.9902684688568115,0.0,0.0,,,,
,,,32,7292,,,,,0.5825794339179993,0.9904630780220032,0.0,0.0
0.990388810634613,0.0,0.0,33,7299,,,,,,,,
0.9969781637191772,0.0,0.0,33,7349,,,,,,,,
0.995881974697113,0.0,0.0,33,7399,,,,,,,,
0.990877091884613,0.0,0.0,33,7449,,,,,,,,
0.9864776134490967,0.0,0.0,33,7499,,,,,,,,
,,,33,7513,0.5617562532424927,0.9902684688568115,0.0,0.0,,,,
,,,33,7513,,,,,0.5825793743133545,0.9904423952102661,0.0,0.0
